word,freq,year
long,5,2007
long,4,2008
long,3,2009
long,2,2010
long,1,2011
long,9,2012
long,6,2013
long,2,2014
long,7,2015
long,4,2016
lonely,1,2003
lonely,2,2004
lonely,1,2006
lonely,1,2016
london,1,2003
london,1,2006
london,1,2008
london,1,2010
london,1,2015
logistics,1,2003
logic,1,2001
locks,1,2012
locked,1,2011
locked,1,2012
lock,2,2012
location,1,2003
locating,1,2013
located,1,2011
locate,1,2013
locate,1,2014
locate,1,2015
locate,1,2016
local,3,2001
local,5,2007
local,2,2008
local,1,2009
local,1,2011
local,1,2012
local,1,2013
local,2,2014
local,1,2015
local,1,2016
lobbyists,6,2010
lobbyists,2,2011
lobbyists,1,2015
lobbying,1,2010
lobby,1,2012
loans,1,2006
loans,5,2009
loans,3,2010
loans,2,2012
loans,1,2013
loans,2,2014
loans,3,2015
loan,2,2009
loan,1,2011
loan,2,2014
loan,1,2016
load,1,2008
load,1,2015
living,1,2003
living,2,2004
living,2,2005
living,2,2006
living,2,2007
living,2,2009
living,1,2010
living,3,2011
living,1,2012
living,3,2013
living,1,2016
lives,3,2001
lives,6,2002
lives,4,2003
lives,5,2004
lives,5,2005
lives,2,2006
lives,5,2007
lives,4,2008
lives,1,2009
lives,10,2010
lives,2,2011
lives,2,2012
lives,5,2013
lives,4,2014
lives,4,2015
lives,1,2016
lived,1,2002
lived,1,2003
lived,1,2009
lived,1,2015
live,1,2002
live,1,2003
live,5,2004
live,2,2005
live,3,2006
live,4,2007
live,4,2008
live,1,2009
live,1,2010
live,5,2011
live,1,2012
live,5,2013
live,2,2014
live,4,2015
live,3,2016
little,1,2002
little,1,2005
little,1,2006
little,1,2007
little,1,2009
little,1,2010
little,4,2011
little,2,2012
little,2,2013
little,1,2014
litigation,1,2003
litigation,1,2014
liters,2,2003
literacy,1,2004
literacy,1,2005
lit,1,2012
lists,1,2004
lists,1,2006
lists,1,2009
listening,1,2004
listening,1,2011
listened,1,2001
listened,1,2002
listen,1,2004
listen,1,2005
listen,1,2007
listen,1,2016
list,1,2009
list,1,2016
lisa,1,2006
liquid,1,2015
lip,1,2013
links,1,2003
linked,1,2016
link,1,2015
lining,1,2006
lines,1,2008
lines,3,2009
lines,1,2011
lines,1,2015
lines,1,2016
lineitem,1,2006
lined,1,2011
lined,1,2012
lined,1,2013
line,1,2003
line,2,2009
line,2,2010
line,1,2012
line,3,2013
line,1,2014
line,3,2016
lincoln,1,2004
lincoln,1,2006
lincoln,1,2012
lincoln,2,2016
limits,1,2002
limits,1,2005
limits,1,2010
limits,1,2011
limits,1,2014
limiting,1,2004
limiting,1,2005
limiting,1,2015
limited,1,2001
limited,1,2011
limit,1,2003
limit,2,2004
limit,1,2010
limit,1,2012
limit,1,2016
limb,1,2008
likewise,1,2013
likely,1,2002
likely,1,2004
likely,2,2013
liked,1,2010
like,2,2001
like,4,2002
like,5,2003
like,3,2004
like,2,2005
like,8,2006
like,8,2007
like,3,2008
like,5,2009
like,11,2010
like,12,2011
like,19,2012
like,18,2013
like,19,2014
like,20,2015
like,11,2016
lightweight,1,2012
lights,1,2014
lighting,1,2002
lightening,1,2011
light,1,2004
light,2,2007
light,1,2011
lifts,1,2014
lifting,1,2006
lifting,1,2007
lifting,1,2010
lifting,1,2014
lifting,1,2015
lifted,1,2016
lift,1,2002
lift,1,2003
lift,1,2005
lift,2,2007
lift,2,2009
lift,1,2010
lift,1,2014
lift,2,2016
lifetime,1,2002
lifetime,1,2012
lifesaving,1,2007
lifelines,1,2008
lifeextending,1,2003
lifeblood,1,2009
lifeblood,1,2016
life,1,2001
life,3,2002
life,8,2003
life,4,2004
life,5,2005
life,10,2006
life,6,2007
life,7,2008
life,3,2009
life,3,2010
life,6,2011
life,1,2012
life,1,2013
life,5,2014
life,3,2015
life,3,2016
lieutenants,1,2012
lies,1,2008
lies,1,2009
lieberman,1,2013
lie,1,2003
lie,1,2007
lie,1,2009
lie,1,2015
lie,1,2016
libya,2,2004
libya,1,2013
library,1,2009
liberty,2,2002
liberty,3,2003
liberty,1,2004
liberty,7,2005
liberty,4,2006
liberty,2,2007
liberty,8,2008
liberty,1,2012
liberty,1,2016
liberties,1,2015
liberation,1,2003
liberation,1,2004
liberation,1,2005
liberation,1,2006
liberated,1,2002
liberated,1,2006
liberate,1,2003
liberate,1,2008
liberal,1,2012
liberal,2,2014
liberal,1,2015
liannas,1,2001
lianna,1,2001
liability,1,2003
liability,1,2005
liability,1,2006
liability,1,2007
liability,1,2008
leverage,1,2015
leverage,1,2016
levels,2,2006
levels,1,2008
levels,1,2013
levels,1,2014
level,2,2004
level,1,2005
level,1,2006
level,1,2007
level,2,2008
level,1,2009
level,4,2011
level,1,2012
level,3,2013
level,1,2014
level,1,2015
level,1,2016
levees,1,2006
letting,1,2008
letting,1,2016
letters,1,2010
letter,3,2004
letter,1,2005
letter,1,2006
letter,1,2008
letter,3,2009
letter,1,2011
letter,1,2014
letter,1,2015
lets,3,2002
lets,1,2003
lets,1,2005
lets,1,2008
lets,13,2010
lets,8,2011
lets,12,2012
lets,20,2013
lets,19,2014
lets,17,2015
lets,2,2016
lethal,1,2003
let,8,2001
let,3,2002
let,2,2003
let,1,2004
let,2,2005
let,5,2006
let,8,2007
let,8,2008
let,3,2009
let,5,2010
let,5,2011
let,6,2012
let,1,2013
let,5,2014
let,6,2015
let,3,2016
lessons,1,2002
lessons,1,2003
lessons,1,2007
lessons,1,2015
lessons,1,2016
lesson,1,2012
lesson,1,2015
lesson,1,2016
less,3,2001
less,2,2002
less,1,2003
less,2,2004
less,1,2005
less,1,2006
less,1,2007
less,1,2009
less,1,2010
less,1,2011
less,5,2012
less,2,2013
less,3,2014
less,3,2015
less,4,2016
lesbian,1,2015
leonard,1,2009
lengths,1,2003
lending,8,2009
lending,2,2010
lending,1,2012
lending,1,2015
lenders,1,2009
lenders,1,2012
lenders,1,2014
lender,2,2012
lend,1,2009
lend,1,2010
legs,1,2007
legitimately,1,2007
legitimate,1,2001
legislatures,1,2014
legislature,1,2007
legislator,1,2014
legislative,1,2010
legislation,1,2002
legislation,1,2003
legislation,2,2004
legislation,2,2005
legislation,1,2006
legislation,6,2008
legislation,3,2009
legislation,2,2011
legislation,2,2012
legislation,1,2013
legislation,2,2014
legislation,1,2015
legislate,1,2005
legislate,1,2006
legally,1,2006
legally,1,2013
legaliraqs,1,2003
legal,1,2004
legal,1,2005
legal,2,2007
legal,3,2013
legal,1,2015
legacy,1,2011
legacy,1,2015
leg,1,2012
leg,1,2015
left,3,2001
left,2,2002
left,4,2004
left,1,2005
left,3,2006
left,3,2007
left,3,2008
left,1,2009
left,3,2010
left,4,2011
left,3,2012
left,1,2013
left,1,2014
left,1,2016
led,1,2006
led,1,2009
led,1,2011
led,3,2012
led,1,2013
led,1,2014
led,1,2016
lebanons,1,2007
lebanon,1,2005
lebanon,2,2006
lebanon,2,2007
lebanon,4,2008
leaving,2,2002
leaving,1,2003
leaving,1,2004
leaving,2,2005
leaving,2,2006
leaving,2,2010
leaving,2,2012
leaves,1,2007
leaves,1,2009
leaves,1,2010
leave43,1,2015
leave,3,2001
leave,1,2004
leave,2,2005
leave,2,2006
leave,4,2007
leave,1,2010
leave,1,2011
leave,2,2012
leave,2,2014
leave,7,2015
leave,1,2016
least,2,2002
least,2,2003
least,1,2007
least,1,2009
least,1,2010
least,2,2011
least,5,2012
least,1,2014
least,1,2015
learningand,1,2001
learning,2,2001
learning,1,2002
learning,1,2003
learning,1,2004
learning,1,2008
learning,1,2009
learning,2,2011
learning,1,2012
learning,2,2013
learned,1,2003
learned,1,2004
learned,1,2006
learned,1,2009
learned,2,2012
learned,1,2014
learned,1,2015
learned,1,2016
learn,1,2001
learn,3,2003
learn,2,2008
learn,1,2009
learn,1,2011
learn,2,2012
learn,2,2016
leaner,1,2012
leak,1,2009
league,1,2010
leads,1,2003
leads,2,2005
leads,2,2008
leads,2,2010
leads,1,2012
leads,1,2013
leads,2,2015
leadingedge,1,2005
leading,1,2003
leading,3,2004
leading,2,2005
leading,1,2006
leading,5,2008
leading,2,2012
leading,1,2013
leading,3,2014
leading,2,2015
leading,1,2016
leadershipincluding,1,2015
leadership,1,2002
leadership,1,2004
leadership,1,2005
leadership,4,2006
leadership,4,2010
leadership,5,2011
leadership,1,2012
leadership,5,2014
leadership,5,2015
leadership,8,2016
leaders,1,2002
leaders,2,2003
leaders,2,2004
leaders,4,2005
leaders,3,2006
leaders,5,2007
leaders,9,2008
leaders,3,2010
leaders,1,2011
leaders,5,2012
leaders,6,2013
leaders,9,2014
leaders,1,2015
leaders,2,2016
leader,1,2002
leader,1,2003
leader,1,2004
leader,2,2005
leader,1,2008
leader,1,2010
leader,2,2014
leader,1,2016
lead,3,2002
lead,3,2003
lead,3,2004
lead,2,2005
lead,10,2006
lead,2,2007
lead,5,2009
lead,4,2010
lead,3,2011
lead,4,2012
lead,5,2013
lead,7,2014
lead,6,2015
lead,3,2016
layoffs,1,2001
layoffs,3,2009
laying,2,2009
laying,1,2011
lay,2,2003
lay,3,2009
lay,1,2010
lay,2,2012
lay,3,2013
lay,2,2014
lawyers,1,2003
lawyers,1,2005
lawyers,1,2009
lawyers,1,2011
lawsuits,1,2001
lawsuits,1,2003
lawsuits,2,2004
lawsuits,1,2005
lawsuits,1,2006
lawsuits,1,2007
lawsuits,1,2008
lawsuits,1,2011
lawsuit,1,2003
laws,1,2001
laws,1,2003
laws,2,2004
laws,1,2005
laws,1,2006
laws,3,2007
laws,1,2008
laws,3,2010
laws,3,2011
laws,1,2012
laws,3,2013
laws,1,2014
laws,3,2015
lawmakers,1,2009
lawful,1,2007
lawful,2,2008
law,1,2001
law,2,2002
law,3,2003
law,15,2004
law,2,2005
law,4,2006
law,8,2007
law,6,2008
law,2,2009
law,4,2010
law,9,2011
law,4,2012
law,3,2013
law,6,2014
law,3,2015
law,2,2016
laura,3,2001
laura,1,2002
laura,1,2005
laura,1,2006
laundry,1,2009
launching,1,2008
launching,3,2010
launching,1,2011
launching,1,2015
launchers,1,2010
launchers,1,2011
launched,2,2008
launched,2,2009
launched,1,2011
launched,2,2014
launched,2,2015
launched,1,2016
launch,1,2002
launch,1,2006
launch,1,2008
launch,1,2009
launch,1,2011
launch,2,2013
launch,2,2014
laughterbut,1,2002
laughter,1,2002
laugh,1,2002
latino,1,2011
latino,1,2012
latino,1,2015
latino,1,2016
latin,1,2002
latin,1,2016
later,2,2008
later,1,2010
later,3,2011
later,1,2012
later,2,2013
later,2,2014
later,1,2016
late,1,2001
late,2,2003
late,1,2005
late,1,2006
late,2,2007
late,1,2012
late,1,2013
late,1,2016
lasting,1,2002
lasting,1,2006
lasting,1,2008
lasting,2,2009
lasting,1,2010
lasting,1,2011
lasting,1,2013
lasting,1,2014
lasting,1,2016
last,3,2001
last,6,2002
last,3,2003
last,9,2004
last,4,2005
last,7,2006
last,3,2007
last,13,2008
last,5,2009
last,15,2010
last,18,2011
last,15,2012
last,11,2013
last,11,2014
last,7,2015
last,5,2016
laser,1,2012
largest,1,2002
largest,1,2003
largest,6,2009
largest,4,2010
largest,2,2011
largest,3,2012
largest,1,2014
largest,1,2015
largest,1,2016
largescale,1,2012
largescale,1,2014
larger,1,2002
larger,1,2004
larger,2,2006
larger,1,2010
larger,1,2012
largely,1,2007
large,2,2002
large,1,2005
large,1,2007
large,1,2008
large,1,2009
large,1,2010
large,1,2015
larding,1,2011
lands,1,2006
lands,1,2012
lands,1,2013
lands,1,2014
lands,1,2015
landmarks,1,2002
landmark,1,2005
landmark,1,2008
landed,1,2010
landed,1,2012
land,1,2001
land,1,2004
land,1,2006
land,2,2007
land,4,2008
land,1,2012
land,1,2016
laid,1,2008
laid,1,2009
laid,1,2010
laid,2,2012
laid,1,2015
lags,1,2011
ladys,1,2005
lady,1,2001
lady,1,2002
lady,1,2005
lady,1,2006
lady,1,2009
lady,1,2010
lady,1,2014
ladies,1,2003
ladies,1,2005
ladies,3,2007
ladies,1,2008
laden,2,2006
laden,1,2007
laden,1,2008
laden,2,2012
laden,1,2016
ladders,1,2013
ladders,1,2014
lacking,1,2006
lack,1,2006
lack,1,2008
lack,1,2013
labs,1,2003
labs,1,2011
labs,2,2012
laboratory,1,2003
laboratory,1,2011
laboratories,1,2009
labor,1,2004
labor,2,2010
labor,2,2011
labor,1,2013
labor,1,2014
lab,1,2013
kyi,1,2013
kurds,1,2008
korean,5,2003
korean,1,2007
korean,2,2011
korea,1,2002
korea,2,2003
korea,2,2004
korea,1,2005
korea,1,2006
korea,1,2007
korea,1,2008
korea,1,2009
korea,2,2010
korea,5,2011
korea,1,2012
korea,1,2013
knowwe,1,2003
knows,1,2001
knows,1,2005
knows,2,2007
knows,1,2008
knows,1,2012
knows,3,2014
knows,1,2015
knows,1,2016
known,1,2002
known,1,2003
known,2,2004
known,1,2005
known,1,2007
known,1,2009
known,3,2010
known,3,2011
known,1,2012
known,1,2013
known,1,2014
known,1,2015
knowledge,1,2002
knowledge,1,2006
knowledge,1,2007
knowledge,1,2009
knowledge,1,2015
knowing,2,2010
knowing,2,2012
knowing,1,2013
knowing,1,2016
know,3,2001
know,6,2002
know,6,2003
know,6,2004
know,3,2005
know,8,2006
know,6,2007
know,4,2008
know,22,2009
know,17,2010
know,17,2011
know,11,2012
know,11,2013
know,12,2014
know,16,2015
know,9,2016
knock,1,2002
knock,1,2011
knew,1,2001
knew,1,2006
knew,2,2009
knew,1,2010
knew,1,2011
knew,1,2012
knew,2,2014
kitchen,1,2008
king,2,2006
king,1,2016
kinds,1,2015
kindness,1,2002
kindness,1,2007
kindness,1,2014
kindness,1,2016
kind,1,2001
kind,1,2004
kind,1,2006
kind,1,2009
kind,1,2010
kind,2,2011
kind,2,2012
kind,1,2013
kind,1,2014
kind,1,2015
kind,3,2016
kills,1,2010
killings,1,2008
killing,2,2004
killing,1,2007
killers,1,2002
killers,1,2003
killers,5,2004
killers,1,2007
killers,1,2016
killed,1,2003
killed,3,2004
killed,1,2005
killed,3,2006
killed,2,2008
killed,1,2010
killed,1,2013
killed,1,2014
kill,3,2003
kill,1,2004
kill,1,2005
kill,4,2007
kill,1,2010
kill,1,2012
kill,1,2016
kids,1,2008
kids,1,2009
kids,4,2010
kids,4,2011
kids,4,2012
kids,4,2013
kids,9,2014
kids,6,2015
kids,5,2016
kid,1,2011
kid,1,2012
kid,2,2014
kid,1,2015
kid,1,2016
kicked,1,2002
khalid,1,2004
key,2,2002
key,2,2003
key,2,2004
key,1,2008
key,1,2010
key,1,2014
kept,2,2004
kept,1,2006
kept,1,2011
kept,2,2012
kept,2,2013
kept,1,2015
kentuckys,1,2014
kentucky,1,2007
kentucky,1,2014
kent,1,2010
kennedys,1,2001
kennedy,1,2001
kennedy,1,2002
kennedy,1,2006
kennedy,1,2009
kennedy,1,2010
kennedy,1,2011
kennedy,1,2013
kennedy,1,2014
kelly,1,2015
keeps,1,2007
keeps,2,2010
keeps,1,2011
keeps,1,2012
keeps,1,2014
keeps,1,2015
keeping,1,2002
keeping,1,2003
keeping,2,2004
keeping,7,2006
keeping,1,2008
keeping,1,2014
keeping,1,2015
keeping,1,2016
keeper,2,2015
keep,4,2001
keep,6,2003
keep,3,2004
keep,4,2005
keep,6,2006
keep,4,2007
keep,8,2008
keep,5,2009
keep,4,2010
keep,2,2011
keep,8,2012
keep,10,2013
keep,10,2014
keep,12,2015
keep,9,2016
keen,1,2010
kay,1,2004
kathy,2,2011
katherine,1,2016
karzai,1,2002
kansas,1,2009
kabul,1,2002
justice,2,2001
justice,4,2002
justice,1,2003
justice,2,2004
justice,4,2005
justice,6,2006
justice,1,2007
justice,2,2008
justice,1,2009
justice,1,2011
justice,1,2013
justice,1,2014
justice,2,2015
justice,3,2016
justand,1,2001
just,2,2001
just,4,2002
just,4,2003
just,7,2004
just,3,2005
just,2,2006
just,5,2007
just,4,2008
just,9,2009
just,14,2010
just,21,2011
just,7,2012
just,13,2013
just,15,2014
just,8,2015
just,16,2016
juntos,1,2001
junk,1,2004
junk,1,2005
junk,1,2007
junk,1,2008
junior,1,2003
jungles,1,2002
june,1,2004
jumpstart,1,2009
jumped,1,2007
jump,1,2001
july,1,2010
july,1,2011
july,1,2012
julie,5,2007
judicial,1,2005
judicial,1,2008
judicial,1,2012
judgment,1,2013
judges,2,2004
judges,2,2005
judges,1,2006
judges,1,2007
judges,1,2008
judged,1,2001
judged,1,2004
judd,1,2002
judd,1,2010
jubilant,1,2008
jr,1,2007
joy,1,2004
journey,1,2005
journey,1,2006
journey,1,2011
journey,1,2012
josefina,4,2001
jordan,1,2005
jordan,1,2007
jordan,1,2008
jones,1,2002
joked,1,2014
joining,1,2014
joining,1,2015
joined,1,2004
joined,2,2010
joined,1,2012
join,3,2001
join,7,2002
join,3,2003
join,1,2004
join,1,2005
join,2,2006
join,2,2007
join,1,2008
join,1,2009
join,2,2011
join,1,2012
join,1,2013
join,3,2014
join,2,2015
join,1,2016
johnson,1,2007
johnson,1,2016
johns,2,2014
john,2,2001
john,1,2002
john,1,2005
john,1,2006
john,2,2007
john,1,2010
john,1,2011
john,2,2013
john,3,2014
joe,3,2001
joe,1,2009
joe,2,2013
joe,1,2016
jobs,2,2001
jobs,11,2002
jobs,2,2003
jobs,6,2004
jobs,4,2005
jobs,6,2006
jobs,2,2007
jobs,5,2008
jobs,14,2009
jobs,23,2010
jobs,25,2011
jobs,33,2012
jobs,31,2013
jobs,23,2014
jobs,18,2015
jobs,8,2016
jobready,1,2016
jobi,1,2014
jobcreators,1,2005
jobcreating,2,2013
job,2,2001
job,2,2002
job,2,2003
job,7,2004
job,2,2005
job,1,2006
job,4,2007
job,1,2008
job,5,2009
job,6,2010
job,6,2011
job,9,2012
job,12,2013
job,14,2014
job,10,2015
job,11,2016
jo,1,2006
jim,1,2011
jillhas,1,2015
jill,1,2010
jill,1,2012
jill,1,2013
jill,1,2014
jill,1,2015
jihad,1,2002
jews,1,2012
jewish,1,2011
jewish,1,2014
jets,1,2008
jet,1,2009
jerusalem,1,2004
jerusalem,1,2008
jeopardize,1,2005
jeopardize,1,2010
jeopardize,2,2013
japan,1,2003
japan,1,2004
japan,1,2006
japan,1,2007
japan,1,2009
japan,1,2013
japan,1,2015
january,2,2004
january,3,2014
janet,3,2005
james,1,2011
jakarta,1,2004
jaishemohammed,1,2002
jail,1,2005
jackies,1,2012
jackie,3,2012
jack,2,2015
ive,2,2002
ive,1,2003
ive,2,2004
ive,1,2005
ive,1,2009
ive,3,2010
ive,5,2011
ive,5,2012
ive,3,2013
ive,5,2014
ive,9,2015
ive,2,2016
items,1,2007
items,1,2008
itemize,1,2001
italy,1,2004
istanbul,1,2004
issuing,1,2011
issuing,1,2013
issues,1,2001
issues,3,2002
issues,1,2006
issues,1,2008
issues,2,2010
issues,1,2012
issues,1,2014
issues,4,2015
issues,3,2016
issue,2,2001
issue,4,2004
issue,2,2005
issue,2,2008
issue,4,2009
issue,4,2010
issue,1,2011
issue,2,2012
issue,2,2013
issue,2,2014
issue,4,2015
issue,1,2016
israels,1,2012
israelis,1,2008
israelis,1,2014
israel,1,2003
israel,2,2005
israel,1,2006
israel,1,2007
israel,2,2008
israel,1,2009
israel,1,2013
israel,1,2014
israel,1,2015
isolationism,3,2006
isolation,2,2003
isolation,1,2006
isolation,1,2010
isolating,1,2006
isolating,2,2016
isolated,1,2005
isolated,1,2010
isolated,1,2012
isolated,1,2015
isolate,1,2013
isnt,2,2010
isnt,4,2011
isnt,1,2012
isnt,1,2013
isnt,1,2014
isnt,3,2015
isnt,3,2016
island,1,2004
islams,1,2002
islamist,1,2007
islamic,4,2002
islamic,1,2010
islam,2,2006
islam,1,2007
isils,1,2015
isils,1,2016
isil,1,2015
isil,8,2016
irs,1,2008
irresponsible,1,2005
irresponsible,2,2012
irons,1,2003
ironic,1,2015
ironclad,1,2012
iraqs,3,2003
iraqs,3,2004
iraqs,1,2005
iraqs,5,2007
iraqis,1,2003
iraqis,2,2004
iraqis,6,2005
iraqis,4,2006
iraqis,3,2007
iraqis,5,2008
iraqi,1,2002
iraqi,7,2003
iraqi,5,2004
iraqi,7,2005
iraqi,6,2006
iraqi,10,2007
iraqi,12,2008
iraqi,2,2010
iraqi,1,2011
iraq,1,2002
iraq,10,2003
iraq,14,2004
iraq,13,2005
iraq,6,2006
iraq,16,2007
iraq,21,2008
iraq,4,2009
iraq,3,2010
iraq,3,2011
iraq,3,2012
iraq,3,2014
iraq,2,2015
iraq,2,2016
irans,1,2008
irans,1,2010
irans,1,2012
irans,4,2014
iranians,1,2003
iranian,1,2002
iranian,1,2003
iranian,2,2005
iranian,2,2006
iranian,1,2008
iranian,1,2011
iran,1,2002
iran,1,2003
iran,1,2004
iran,1,2005
iran,4,2006
iran,5,2007
iran,5,2008
iran,2,2010
iran,1,2011
iran,3,2012
iran,1,2013
iran,6,2014
iran,4,2015
iran,2,2016
ira,1,2014
iowa,1,2011
iowa,2,2016
inward,1,2016
invulnerability,1,2003
involving,1,2004
involves,1,2005
involves,1,2006
involved,1,2006
involved,1,2012
involve,1,2013
involve,1,2014
inviting,1,2006
invited,1,2001
invited,1,2006
invite,1,2001
invite,1,2002
invite,1,2004
invite,1,2005
invite,1,2006
invite,1,2007
invitation,2,2001
invests,1,2013
investors,1,2003
investors,1,2006
investors,1,2009
investors,1,2013
investor,1,2003
investments,1,2001
investments,1,2005
investments,1,2009
investments,5,2010
investments,4,2011
investments,5,2012
investments,4,2013
investments,1,2014
investments,1,2015
investment,1,2001
investment,1,2002
investment,1,2003
investment,1,2005
investment,1,2006
investment,2,2008
investment,4,2009
investment,7,2010
investment,3,2011
investment,1,2013
investment,1,2014
investment,1,2016
investing,1,2007
investing,1,2008
investing,2,2011
investing,1,2012
investing,1,2013
investing,1,2014
investing,1,2015
investigators,1,2012
investigations,1,2012
investigating,1,2012
invested,1,2012
invested,1,2013
invest,3,2003
invest,2,2006
invest,6,2009
invest,6,2010
invest,4,2011
invest,1,2012
invest,4,2013
invest,6,2014
invest,2,2015
invest,1,2016
inventors,2,2011
inventions,1,2014
invented,2,2009
invent,1,2012
invent,1,2014
invade,1,2015
intimidation,1,2003
intimidation,1,2012
intimidated,1,2004
intimidate,3,2003
intimidate,1,2005
interview,1,2003
interstate,1,2010
interstate,1,2011
interpreter,1,2005
interpret,1,2005
internet,6,2011
internet,1,2012
internet,1,2013
internet,3,2015
internet,2,2016
internationalized,1,2004
internationalism,1,2001
international,1,2002
international,6,2003
international,3,2004
international,1,2005
international,1,2006
international,2,2008
international,2,2010
international,1,2013
international,2,2014
international,2,2015
international,4,2016
interior,1,2011
interim,1,2002
interests,1,2003
interests,2,2006
interests,2,2007
interests,2,2008
interests,2,2010
interests,1,2011
interests,1,2012
interests,2,2013
interests,3,2016
interested,3,2010
interested,1,2014
interest,1,2001
interest,1,2004
interest,1,2006
interest,2,2007
interest,3,2008
interest,1,2009
interest,1,2011
interest,2,2012
interest,1,2013
interest,1,2015
interest,2,2016
intentions,1,2003
intentions,1,2006
intentions,1,2007
intentions,2,2008
intentions,1,2009
intention,1,2002
intention,2,2005
intent,1,2001
intensive,1,2007
intensified,1,2003
intense,1,2004
intense,1,2013
intend,1,2006
intend,1,2007
intend,1,2009
intend,1,2011
intend,2,2012
intend,1,2013
intend,3,2014
intend,2,2015
intend,2,2016
intelligence,2,2002
intelligence,10,2003
intelligence,2,2004
intelligence,2,2005
intelligence,1,2006
intelligence,1,2007
intelligence,2,2008
intelligence,1,2010
intelligence,1,2011
intelligence,1,2013
intelligence,2,2014
intelligence,2,2015
intelligence,1,2016
intel,1,2013
integrity,1,2003
integrity,1,2004
integration,1,2003
integrates,1,2015
intact,1,2002
insurgents,2,2005
insurgents,1,2007
insurgent,1,2006
insurgency,1,2006
insurgency,1,2011
insured,1,2015
insurance,2,2001
insurance,1,2003
insurance,6,2004
insurance,1,2005
insurance,3,2006
insurance,14,2007
insurance,1,2008
insurance,3,2009
insurance,8,2010
insurance,3,2011
insurance,1,2012
insurance,7,2014
insurance,1,2015
insurance,2,2016
insult,1,2016
instructions,1,2002
instructing,1,2003
instruct,1,2007
institutions,4,2004
institutions,4,2005
institutions,5,2006
institutions,3,2010
institutions,2,2012
institutions,1,2013
institution,1,2004
institution,2,2005
institution,1,2009
institution,1,2011
institution,1,2012
institutes,1,2001
institutes,1,2005
institutes,1,2016
institute,1,2011
institute,1,2013
instills,1,2011
instilled,1,2004
instead,1,2001
instead,5,2003
instead,1,2005
instead,1,2007
instead,1,2008
instead,2,2009
instead,5,2010
instead,3,2011
instead,2,2012
instead,1,2013
instead,8,2015
instead,2,2016
instant,2,2002
instant,1,2008
instance,1,2003
installing,1,2014
instagram,1,2015
instability,1,2016
inspires,1,2010
inspired,1,2007
inspired,1,2008
inspired,1,2009
inspired,1,2016
inspire,1,2005
inspire,1,2007
inspire,1,2008
inspire,2,2011
inspiration,2,2009
inspectors,1,2002
inspectors,11,2003
inspector,1,2009
inspections,1,2002
inspections,1,2012
inspections,1,2014
inspection,1,2003
insourcing,1,2014
insists,1,2007
insists,1,2012
insisting,1,2004
insist,1,2001
insist,1,2003
insist,1,2004
insist,2,2010
insist,2,2011
insist,1,2013
insist,1,2016
insider,1,2012
inside,1,2004
inside,1,2006
inside,1,2007
inside,1,2011
inside,1,2013
inside,1,2016
input,1,2001
inoculating,1,2003
innovators,1,2015
innovative,1,2005
innovative,1,2007
innovative,2,2008
innovative,1,2009
innovative,1,2011
innovative,1,2014
innovation,3,2003
innovation,2,2006
innovation,2,2009
innovation,3,2010
innovation,9,2011
innovation,6,2012
innovation,2,2013
innovation,2,2014
innovation,2,2016
innocent,2,2002
innocent,2,2003
innocent,1,2004
innocent,2,2007
innocent,2,2012
innocent,1,2014
innercities,1,2010
inner,1,2008
inmates,1,2004
inkstained,1,2008
ink,1,2006
injuries,1,2005
initiatives,1,2007
initiatives,1,2008
initiatives,2,2013
initiative,2,2001
initiative,3,2003
initiative,1,2004
initiative,2,2005
initiative,4,2006
initiative,2,2008
initiative,2,2010
initiative,1,2013
initiative,1,2014
initiative,1,2015
initial,1,2008
inherited,3,2009
inherit,1,2006
inherit,1,2009
inherent,1,2014
ingenuity,2,2012
ingenuity,1,2013
infuriated,1,2009
infrastructure,1,2002
infrastructure,1,2007
infrastructure,2,2010
infrastructure,3,2011
infrastructure,1,2012
infrastructure,3,2013
infrastructure,1,2014
infrastructure,5,2015
informed,1,2006
informed,1,2013
information,3,2003
information,2,2004
information,1,2005
information,1,2006
information,1,2007
information,2,2008
information,3,2010
information,5,2011
information,1,2012
information,1,2013
information,1,2014
information,3,2015
inform,1,2004
influx,1,2016
influence,1,2004
influence,1,2006
influence,1,2008
influence,1,2010
influence,2,2012
influence,2,2013
influence,1,2016
inflation,2,2001
inflation,1,2004
inflation,1,2005
inflation,1,2007
inflation,1,2015
inflation,1,2016
infiltration,1,2006
infiltrate,1,2013
infectious,1,2010
infections,1,2003
infections,1,2006
infection,1,2003
infants,1,2003
infant,1,2006
inexcusable,1,2012
inevitable,1,2010
inevitable,1,2016
inescapable,1,2013
inequality,3,2014
inequality,1,2015
inequality,1,2016
inefficient,1,2012
ineffective,1,2009
industry,3,2009
industry,1,2010
industry,5,2011
industry,9,2012
industry,2,2014
industry,3,2015
industry,1,2016
industries,1,2004
industries,2,2009
industries,4,2011
industries,4,2012
industries,1,2014
industries,1,2015
industrialized,1,2005
industrialized,1,2006
industrialized,1,2009
industrial,1,2009
indonesia,1,2004
individuals,1,2001
individuals,2,2004
individuals,2,2006
individuals,2,2008
individuals,1,2009
individuals,1,2016
individual,2,2004
individual,1,2010
individual,1,2011
individual,1,2013
individual,2,2014
indispensable,1,2012
indifference,1,2002
indictments,1,2004
indicted,1,2004
indicates,1,2003
indicate,1,2003
indias,1,2010
indiana,1,2010
